,Census Tract Start,Day of Week,Hour,num_trips,TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
2961,48453000801,6,10.0,24,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2962,48453000801,6,11.0,24,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2963,48453000801,6,12.0,17,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2964,48453000801,6,13.0,37,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2965,48453000801,6,14.0,31,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2966,48453000801,6,15.0,30,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2967,48453000801,6,16.0,40,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2968,48453000801,6,17.0,33,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2969,48453000801,6,18.0,52,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2970,48453000801,6,19.0,41,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2971,48453000801,6,20.0,36,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2972,48453000801,6,21.0,25,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2973,48453000801,6,22.0,23,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2974,48453000801,6,23.0,17,48453000801,Texas,Travis County,1877,958,919,58.4,33.3,8.3,0.0,0.0,0.0,1414,43417,13788,22552,3948,16.0,11.2,35.6,27.8,13.8,11.8,11.1,57.6,16.7,5.0,4.8,12.5,3.4,24.2,821,77.0,11.8,11.2,0.0,8.9
2975,48453000802,0,0.0,3,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2976,48453000802,0,1.0,6,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2977,48453000802,0,2.0,3,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2978,48453000802,0,3.0,9,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2979,48453000802,0,4.0,3,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2980,48453000802,0,5.0,5,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2981,48453000802,0,6.0,1,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2982,48453000802,0,7.0,5,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2983,48453000802,0,8.0,9,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2984,48453000802,0,9.0,10,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2985,48453000802,0,10.0,14,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2986,48453000802,0,11.0,15,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2987,48453000802,0,12.0,28,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2988,48453000802,0,13.0,11,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2989,48453000802,0,14.0,17,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2990,48453000802,0,15.0,23,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2991,48453000802,0,16.0,15,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2992,48453000802,0,17.0,29,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2993,48453000802,0,18.0,26,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2994,48453000802,0,19.0,31,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2995,48453000802,0,20.0,21,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2996,48453000802,0,21.0,20,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2997,48453000802,0,22.0,12,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2998,48453000802,0,23.0,15,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
2999,48453000802,1,0.0,8,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3000,48453000802,1,1.0,8,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3001,48453000802,1,2.0,3,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3002,48453000802,1,3.0,4,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3003,48453000802,1,4.0,2,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3004,48453000802,1,5.0,1,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3005,48453000802,1,6.0,6,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3006,48453000802,1,7.0,6,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3007,48453000802,1,8.0,11,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3008,48453000802,1,9.0,13,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3009,48453000802,1,10.0,15,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3010,48453000802,1,11.0,12,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3011,48453000802,1,12.0,32,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3012,48453000802,1,13.0,18,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3013,48453000802,1,14.0,14,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3014,48453000802,1,15.0,11,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3015,48453000802,1,16.0,11,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3016,48453000802,1,17.0,30,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3017,48453000802,1,18.0,33,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3018,48453000802,1,19.0,17,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3019,48453000802,1,20.0,21,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3020,48453000802,1,21.0,23,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3021,48453000802,1,22.0,17,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3022,48453000802,1,23.0,8,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3023,48453000802,2,0.0,6,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3024,48453000802,2,1.0,1,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3025,48453000802,2,2.0,2,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3026,48453000802,2,3.0,2,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3027,48453000802,2,4.0,1,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3028,48453000802,2,5.0,2,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3029,48453000802,2,6.0,1,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3030,48453000802,2,7.0,6,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3031,48453000802,2,8.0,8,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3032,48453000802,2,9.0,13,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3033,48453000802,2,10.0,10,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3034,48453000802,2,11.0,6,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3035,48453000802,2,12.0,14,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3036,48453000802,2,13.0,10,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3037,48453000802,2,14.0,9,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3038,48453000802,2,15.0,16,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3039,48453000802,2,16.0,28,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3040,48453000802,2,17.0,33,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3041,48453000802,2,18.0,31,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3042,48453000802,2,19.0,17,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3043,48453000802,2,20.0,21,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3044,48453000802,2,21.0,13,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3045,48453000802,2,22.0,8,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3046,48453000802,2,23.0,5,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3047,48453000802,3,0.0,11,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
3048,48453000802,3,1.0,8,48453000802,Texas,Travis County,3377,1432,1945,34.1,28.2,35.2,0.0,0.4,0.0,2427,40579,8638,25581,6103,48.4,89.5,41.1,23.6,20.2,5.0,10.2,54.0,17.1,9.8,0.0,17.2,1.8,22.3,1694,78.3,18.9,2.8,0.0,2.3
